SMED30000041	13.5015	12.4134	18.2974	14.2407	16.6499
SMED30000371	11.2563	13.4215	14.0279	12.9259	13.2803
SMED30000661	17.9735	18.5208	49.0156	22.6331	17.7878
SMED30000684	4.19898	4.36605	5.31352	4.91615	4.41212
SMED30000858	5.45381	5.17001	5.99492	4.67194	5.9055
SMED30000976	5.27777	6.26155	7.77833	6.55419	6.13121
SMED30001230	4.75973	5.49754	8.59555	7.76978	6.28788
SMED30001299	8.01265	8.69835	11.2036	9.51692	10.3495
SMED30001366	4.37856	4.38609	4.65999	4.66731	4.21021
SMED30001426	11.8151	15.86	49.9363	15.6974	15.9217
SMED30001910	49.456	60.4432	63.7558	55.6412	57.7277
SMED30002147	27.6313	43.3204	46.8442	33.0609	35.5588
SMED30002750	30.4458	26.884	31.8496	29.5023	29.7709
SMED30002842	6.49196	8.96741	10.104	7.92974	7.67989
SMED30002972	7.63897	7.88838	8.78825	8.39114	7.6217
SMED30003345	13.1616	15.0283	18.0399	15.7663	14.0725
SMED30003546	44.1803	47.3159	55.9373	53.2156	42.4178
SMED30004089	18.9746	21.2825	24.4471	17.6613	22.1106
SMED30004194	23.3665	28.7607	30.1026	29.2929	27.8125
SMED30004256	6.29798	7.94494	10.6656	8.55228	9.04673
SMED30004313	15.7522	16.0883	19.9904	18.4739	17.3374
SMED30004318	21.0703	20.9431	38.1467	27.0434	33.2848
SMED30004415	4.73844	4.32888	5.18655	4.93801	4.83421
SMED30004776	16.9074	13.2584	18.8572	16.9879	15.997
SMED30004814	6.0102	6.5938	9.41161	7.24217	7.20421
SMED30004906	27.6504	26.4481	35.7008	29.9201	26.725
SMED30004920	2.8162	2.80146	3.8188	3.28755	3.07816
SMED30005081	15.8913	24.1263	33.6727	20.4733	21.6624
SMED30005301	17.1106	18.3468	28.9903	13.4896	22.3889
SMED30005493	10.4054	11.9765	20.43	15.7516	12.7391
SMED30005553	11.7849	15.9671	19.3813	12.2404	15.2638
SMED30005705	7.21741	10.3596	13.5988	10.1805	13.196
SMED30005748	8.31871	8.24644	9.11079	8.79793	8.39283
SMED30005769	9.07482	15.0375	15.2212	10.466	17.2959
SMED30005864	5.77641	9.64931	14.1909	10.7657	12.695
SMED30005965	42.5603	92.23	161.973	75.9197	47.7971
SMED30006045	8.10716	9.61962	10.5154	8.12379	9.99182
SMED30006114	8.96444	10.6872	29.9066	14.4724	27.5014
SMED30006144	19.1521	19.4607	20.0846	18.7397	21.366
SMED30006260	9.07622	10.0749	11.5335	9.55652	8.73097
SMED30006356	44.1571	36.2658	48.2554	41.1335	39.2637
SMED30006541	4.84076	4.31505	5.47646	5.00189	4.69192
SMED30006542	5.98518	6.22947	9.36982	8.26887	6.98704
SMED30006748	11.4589	11.9519	13.8599	12.5296	13.5656
SMED30006897	18.1591	24.6332	24.6285	22.2077	24.781
SMED30007127	7.80847	8.77875	9.62977	8.63665	9.57175
SMED30007186	8.9342	7.93744	11.6762	6.74987	8.70046
SMED30007383	10.8773	15.3508	16.8903	13.096	13.0467
SMED30007577	17.659	20.0674	30.8262	26.0472	26.3018
SMED30007633	7.88625	7.39598	9.63671	7.77892	8.0106
SMED30007664	10.2532	12.3921	22.941	16.9422	19.6815
SMED30007725	9.87744	7.53925	24.9051	11.5945	9.2991
SMED30007886	16.4663	18.5245	25.5931	18.3431	18.1363
SMED30008591	11.0137	11.8667	15.6054	11.0434	10.8972
SMED30009084	9.01979	8.88503	10.0321	7.86222	11.3048
SMED30009105	13.876	13.3513	15.6278	13.7545	12.7591
SMED30009429	6.75909	9.24731	12.634	10.694	10.5831
SMED30009735	10.759	11.9614	14.3807	12.4686	9.48764
SMED30009863	7.88245	11.3058	11.7879	9.47983	11.0794
SMED30010320	17.8722	16.329	18.9236	17.6033	17.0477
SMED30010502	13.626	17.0005	16.8239	14.3527	16.7476
SMED30010532	9.14506	9.57282	9.6288	9.55685	9.51572
SMED30010611	9.15315	9.07164	10.9564	10.549	9.36
SMED30010770	16.5884	16.4233	18.2193	17.6621	16.258
SMED30010838	14.3653	13.3623	16.978	14.8136	13.7383
SMED30011575	7.22866	8.38372	9.78474	6.99075	9.45636
SMED30011980	17.9711	24.0439	29.319	22.8853	23.4761
SMED30012164	9.3292	9.60247	13.7723	8.85589	11.0148
SMED30012227	9.44928	9.85054	14.7646	10.4183	8.19935
SMED30012263	21.0347	19.9243	25.2992	20.6639	23.6658
SMED30012386	8.38267	7.49132	10.1685	9.74078	7.56324
SMED30012745	3.09981	3.46664	3.5407	3.30029	3.55399
SMED30012867	21.4836	24.1917	24.6048	23.4008	24.4009
SMED30013027	19.8952	22.7831	26.6908	20.0408	20.4862
SMED30013205	16.4352	25.2603	55.8853	33.3183	14.9753
SMED30013293	3.70125	3.69362	3.95827	3.85547	3.60382
SMED30013379	35.7843	29.8588	43.7731	38.8324	36.816
SMED30013432	5.17578	6.29553	6.88402	6.33579	5.2693
SMED30013451	12.4335	12.2563	13.9367	12.9983	12.975
SMED30013784	5.95654	6.69434	8.29019	7.36121	6.74058
SMED30013798	2.25513	2.32263	2.34985	2.32128	2.31053
SMED30014022	8.5399	9.37567	13.6374	10.5237	10.4574
SMED30014112	1.74861	2.44269	5.01432	2.95713	4.33124
SMED30014235	7.25463	7.28188	8.45607	7.05631	6.94448
SMED30014333	3.8469	4.10694	4.34419	4.11843	4.36481
SMED30014462	13.5545	14.7084	36.7736	16.1211	14.0415
SMED30014689	4.42295	4.55729	5.69979	4.71626	4.48549
SMED30014790	10.6082	11.5132	18.1313	12.4659	11.1378
SMED30014842	6.2821	7.05133	8.69988	7.62633	7.03295
SMED30015353	15.8174	21.688	35.4048	28.3176	19.1063
SMED30015358	5.08729	17.8645	28.4714	12.0766	13.1069
SMED30015448	15.894	17.3903	22.0516	20.645	19.0493
SMED30015595	8.50648	9.64166	10.635	10.1613	9.88209
SMED30015853	11.3981	9.20007	14.863	13.5054	11.0904
SMED30015917	13.8818	15.7549	23.0123	20.022	13.3965
SMED30016315	5.9261	7.25516	13.1959	10.0912	6.46459
SMED30016383	9.02433	11.8849	13.9226	9.50956	10.2857
SMED30016568	14.1909	15.3075	17.6905	15.196	16.453
SMED30016666	22.035	27.3769	39.1709	28.074	27.075
SMED30016784	15.0342	17.2104	22.2651	17.3474	18.2991
SMED30016861	7.69443	8.34178	23.0526	19.2854	9.46635
SMED30017015	6.7706	6.63112	7.41586	6.84202	6.71606
SMED30017073	22.3211	30.3825	33.1921	29.5638	26.8969
SMED30017119	17.236	28.0897	34.6834	26.7592	15.9358
SMED30017203	6.66234	7.38861	9.66012	8.76901	8.58501
SMED30017226	8.95289	16.9859	18.8284	7.42934	17.8456
SMED30017295	12.6169	11.1313	15.5315	12.4244	12.1879
SMED30017467	12.0509	11.6526	15.679	14.3682	13.8028
SMED30017648	10.4679	12.9147	15.2913	13.03	15.1324
SMED30017763	24.6242	26.0024	32.6972	22.9376	24.1824
SMED30017771	32.1556	36.8542	47.3129	35.1344	36.8202
SMED30017979	22.572	31.5374	35.5759	21.8682	32.3703
SMED30018041	10.7131	12.1617	16.8168	15.0285	12.9591
SMED30018151	23.0412	26.4864	32.0138	26.6907	30.8393
SMED30018389	4.72617	9.60923	12.101	4.78983	9.14214
SMED30018495	19.932	20.7499	31.1225	23.224	16.2365
SMED30018643	11.3431	5.11634	15.6565	5.97293	14.3532
SMED30018703	11.0407	11.1379	13.8445	9.25666	14.2147
SMED30018730	13.0389	14.8201	18.7568	19.3375	11.3836
SMED30018767	9.27292	9.66671	10.6022	10.0713	9.30094
SMED30018825	20.9795	25.7887	27.8885	22.5306	26.2862
SMED30019009	4.42189	4.75307	5.92895	4.3927	4.52474
SMED30019172	4.98907	5.55285	5.82295	5.39677	5.37656
SMED30019364	4.12112	5.49583	5.82645	4.80325	6.35896
SMED30019465	5.76788	6.13677	8.30415	6.01885	6.41032
SMED30019592	16.4718	20.4273	22.9349	21.0464	20.6228
SMED30019981	21.3687	20.699	27.6601	23.1117	25.5079
SMED30020497	5.10406	5.46917	12.3254	7.05667	12.4195
SMED30020508	13.9828	15.7741	23.1809	15.8039	16.6776
SMED30020934	15.7076	17.597	24.5421	17.9031	18.2451
SMED30020941	3.78844	6.56999	8.31647	6.83239	4.18812
SMED30020974	8.06739	8.68105	10.8345	9.28863	9.42588
SMED30021178	6.71469	8.84877	9.20614	8.70798	8.82896
SMED30021321	9.49508	9.68286	11.1421	9.89851	10.7878
SMED30021353	4.21513	4.50106	4.89097	4.31712	4.20063
SMED30021666	5.46914	7.25177	7.22834	5.99169	6.94522
SMED30021987	21.7867	23.9428	30.1327	20.8416	21.8865
SMED30022290	16.3008	10.2394	18.552	16.4315	15.6112
SMED30022402	5.97047	22.7286	21.7519	12.0537	17.4414
